TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,13.957,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,6.525,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,6.107,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,3.374,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,0.975,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,2.772,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,9.614,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,13.381,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,15.518,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,9.348,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,8.606,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,4.651,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.866,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.843,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,7.924,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,11.19,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.765,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.093,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.651,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.278,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.011,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.993,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,8.146,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,9.242,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.738,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.633,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,0.452,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.726,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.339,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.295,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,9.189,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,10.625,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.528,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-2.227,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.741,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.401,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,0.863,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.315,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,12.071,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,11.913,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,12.086,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,7.003,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,5.537,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,6.4,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,5.992,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,8.559,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,15.992,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,23.434,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,25.653,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-5.282,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-4.069,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.266,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.146,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.169,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,10.026,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,12.051,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,12.343,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.434,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,3.388,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.796,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.116,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,7.729,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,13.483,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,15.32,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,16.757,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,6.525,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,6.107,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,3.374,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,0.975,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,2.772,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,9.614,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,13.381,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,15.518,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,9.348,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,8.606,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,4.651,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.866,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.843,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,7.924,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,11.19,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.765,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.093,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.651,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.278,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.011,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.993,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,8.146,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,9.242,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.738,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-2.227,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.741,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.401,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,0.863,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.315,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,12.071,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,11.913,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,12.086,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.633,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,0.452,,
